    0.474634885787963867E+01    0.864784240722656250E+01    0.160280370712280273E+02   -0.610342741012573242E+01    0.767670154571533203E+01    0.122380411624908447E+02   -0.473637342453002930E+01    0.386733829975128174E+01    0.145268762111663818E+02   -0.802818298339843750E+01    0.197218179702758789E+01    0.813955903053283691E+01   -0.236186905565774040E+11   -0.411195633965034357E+01    1
    0.669389486312866211E+01    0.882614314556121826E+01    0.106897735595703125E+02    0.986055612564086914E+01    0.565955579280853271E+01    0.151513612270355225E+02    0.290602684020996094E+01    0.521634042263031006E+01    0.173927402496337891E+02    0.969536900520324707E+01    0.714727044105529785E+00    0.590660095214843750E+01   -0.234630201457649422E+11   -0.413195633965034226E+01    1
   -0.708667278289794922E+01    0.997499227523803711E+00    0.127394855022430420E+02   -0.448782444000244141E+01    0.820449769496917725E+01    0.862132191658020020E+01    0.226140022277832031E+01    0.597491025924682617E+01    0.167168450355529785E+02   -0.214456796646118164E+01    0.634480059146881104E+01    0.165375733375549316E+02   -0.232649393542476616E+11   -0.415195633965034450E+01    1
    0.166400313377380371E+01    0.863321840763092041E+01    0.831516146659851074E+01    0.269652605056762695E+00    0.332778096199035645E+01    0.971169471740722656E+01    0.151504158973693848E+01    0.655576944351196289E+01    0.149696898460388184E+02   -0.785755157470703125E+01    0.129654407501220703E+00    0.984734892845153809E+01   -0.222481989640854530E+11   -0.417195633965034762E+01    1
   -0.387244343757629395E+01    0.192150413990020752E+01    0.119252514839172363E+02    0.877188563346862793E+01    0.867825448513031006E+01    0.119889700412750244E+02    0.518405079841613770E+01    0.348522663116455078E+01    0.760409593582153320E+01   -0.159063696861267090E+01    0.615199625492095947E+01    0.112470078468322754E+02   -0.218598039044706955E+11   -0.419195633965034720E+01    1
    0.293699502944946289E+00    0.285008609294891357E+01    0.114138042926788330E+02    0.473328113555908203E+01    0.760309398174285889E+01    0.805961132049560547E+01    0.210077762603759766E+01    0.801335632801055908E+01    0.471595764160156250E+01    0.559270381927490234E+00    0.128144025802612305E-01    0.179659569263458252E+02   -0.210597124135578728E+11   -0.421195633965034677E+01    1
    0.594372153282165527E+01    0.460954606533050537E+01    0.106528806686401367E+02   -0.132687568664550781E+01    0.222649812698364258E+01    0.139895474910736084E+02   -0.559488773345947266E+01    0.598282516002655029E+01    0.149887561798095703E+02    0.704519748687744141E+01    0.844817876815795898E+01    0.535256266593933105E+01   -0.200952336401830750E+11   -0.423195633965034279E+01    1
    0.300584316253662109E+01    0.462085306644439697E+01    0.130538070201873779E+02   -0.945198535919189453E+01    0.799818873405456543E+01    0.823716402053833008E+01    0.624865770339965820E+01    0.705079555511474609E+01    0.126863920688629150E+02   -0.460531949996948242E+01    0.379665970802307129E+01    0.154328465461730957E+02   -0.199300822819517670E+11   -0.425195633965034059E+01    1
    0.400134563446044922E+01    0.160247802734375000E+01    0.148421895503997803E+02    0.363896489143371582E+01    0.642957270145416260E+01    0.168532764911651611E+02    0.167917251586914062E+01    0.169206142425537109E+01    0.147208213806152344E+01    0.715630173683166504E+01    0.930396199226379395E+01    0.891409516334533691E+01   -0.195291947439032860E+11   -0.427195633965034727E+01    1
   -0.823757648468017578E+00    0.824003040790557861E+01    0.128403258323669434E+02   -0.815259099006652832E+01    0.998970270156860352E+00    0.190295004844665527E+02   -0.568654537200927734E+01    0.670300006866455078E+01    0.194392287731170654E+02    0.936993718147277832E+01    0.276917636394500732E+01    0.122858762741088867E+02   -0.191733018407924347E+11   -0.429195633965034329E+01    1
    0.641328096389770508E+00    0.278583884239196777E+01    0.402261495590209961E+01    0.415165185928344727E+01    0.551135241985321045E+01    0.109396445751190186E+02   -0.333241939544677734E+01    0.571333348751068115E+01    0.969696640968322754E+01    0.213975310325622559E+01    0.458766996860504150E+01    0.562152385711669922E+01   -0.186604928867398262E+11   -0.431195633965034109E+01    1
   -0.988490462303161621E+01    0.915144920349121094E+01    0.804995179176330566E+01    0.657928705215454102E+01    0.937107741832733154E+01    0.986024975776672363E+01   -0.737957477569580078E+01    0.811332404613494873E+01    0.815055012702941895E+01   -0.445820450782775879E+01    0.285204768180847168E+01    0.685370087623596191E+01   -0.184295344871320152E+11   -0.433195633965034244E+01    1
   -0.670773863792419434E+01    0.704139351844787598E+01    0.391749501228332520E+01   -0.205969214439392090E+01    0.531805157661437988E+01    0.989914655685424805E+01   -0.499266386032104492E+00    0.567867636680603027E+01    0.109958374500274658E+02   -0.238253593444824219E+01    0.685178220272064209E+01    0.913473844528198242E+01   -0.175465693801578064E+11   -0.435195633965034201E+01    1
    0.852623939514160156E+01    0.385090053081512451E+01    0.494441866874694824E+01    0.422873973846435547E+01    0.133034408092498779E+01    0.151353085041046143E+02   -0.505691051483154297E+01    0.708030879497528076E+01    0.168949377536773682E+02   -0.199112534523010254E+01    0.746036112308502197E+01    0.136987030506134033E+02   -0.173929025511650162E+11   -0.437195633965034336E+01    1
   -0.951439142227172852E+01    0.418845176696777344E+01    0.114472270011901855E+02   -0.916916131973266602E+01    0.808129906654357910E+01    0.159632372856140137E+02    0.613194823265075684E+01    0.525335013866424561E+01    0.146877634525299072E+02   -0.658432126045227051E+01    0.694665133953094482E+01    0.677033305168151855E+01   -0.171447775409294968E+11   -0.439195633965034649E+01    1
    0.180385112762451172E+01    0.579267442226409912E+01    0.218244791030883789E+01    0.826327800750732422E+01    0.735226273536682129E+00    0.170965814590454102E+02    0.309919595718383789E+01    0.134472429752349854E+01    0.118954348564147949E+02   -0.174474716186523438E+00    0.862941801548004150E+01    0.848480939865112305E+01   -0.142105805546758575E+11   -0.441195633965034784E+01    1
    0.408549308776855469E+01    0.641226589679718018E+01    0.113465070724487305E+01   -0.140318036079406738E+01    0.171153604984283447E+01    0.172903025150299072E+02    0.875995874404907227E+01    0.408486127853393555E+01    0.154740130901336670E+02    0.231108307838439941E+01    0.701481759548187256E+01    0.920561552047729492E+01   -0.142021493761230679E+11   -0.443195633965034474E+01    1
    0.853724241256713867E+01    0.939123451709747314E+01    0.187807130813598633E+02   -0.798784971237182617E+01    0.520026922225952148E+01    0.395069599151611328E+01   -0.104382038116455078E+00    0.793139934539794922E+00    0.161213803291320801E+02   -0.643554210662841797E+01    0.750556170940399170E+01    0.111375796794891357E+02   -0.141425615090565052E+11   -0.445195633965034343E+01    1
    0.697545766830444336E+01    0.530513823032379150E+01    0.165225780010223389E+02    0.279403567314147949E+01    0.901108682155609131E+01    0.156532382965087891E+02   -0.789567947387695312E+01    0.401764869689941406E+01    0.157717466354370117E+01   -0.177840709686279297E+01    0.957829356193542480E+00    0.111228525638580322E+02   -0.132904529780342903E+11   -0.447195633965034745E+01    1
   -0.737623095512390137E+01    0.526748418807983398E+01    0.910401821136474609E+01   -0.519770264625549316E+01    0.113300263881683350E+01    0.145941329002380371E+02    0.896538019180297852E+01    0.860877394676208496E+01    0.376018524169921875E+01    0.594403147697448730E+01    0.910990655422210693E+01    0.188989281654357910E+02   -0.131651640275423985E+11   -0.449195633965034435E+01    1
   -0.739227652549743652E+01    0.771626770496368408E+01    0.146241641044616699E+02    0.349388599395751953E+01    0.315298795700073242E+01    0.172134613990783691E+02   -0.840624570846557617E+01    0.413935422897338867E+01    0.186313843727111816E+02   -0.801854252815246582E+01    0.462372481822967529E+01    0.851290106773376465E+01   -0.131482709121014366E+11   -0.451195633965034482E+01    1
   -0.579095363616943359E+01    0.700440406799316406E+01    0.142320728302001953E+02    0.699065446853637695E+01    0.259130716323852539E+01    0.165183877944946289E+02   -0.128048300743103027E+01    0.679250240325927734E+01    0.922727227210998535E+01   -0.479268789291381836E+01    0.369074344635009766E+00    0.138591051101684570E+02   -0.131217212257181950E+11   -0.453195633965034705E+01    1
    0.630797028541564941E+01    0.448072314262390137E+01    0.180557084083557129E+02    0.309760332107543945E+01    0.818291664123535156E+01    0.157719147205352783E+02    0.495365142822265625E+01    0.820266008377075195E+00    0.124001157283782959E+02    0.314906120300292969E+01    0.137380242347717285E+01    0.132788181304931641E+02   -0.126474645892356434E+11   -0.455195633965034396E+01    1
    0.776659727096557617E+01    0.395816862583160400E+01    0.957454085350036621E+01   -0.784532666206359863E+01    0.409975290298461914E+01    0.172372889518737793E+02   -0.982828140258789062E+01    0.634277164936065674E+01    0.948984980583190918E+01   -0.261668086051940918E+01    0.539729654788970947E+01    0.152414536476135254E+02   -0.124961862953398533E+11   -0.457195633965034354E+01    1
    0.463486075401306152E+01    0.390906631946563721E+01    0.322688579559326172E+01   -0.796432852745056152E+01    0.181990027427673340E+01    0.174682366847991943E+02    0.385829091072082520E+01    0.214231789112091064E+01    0.118484854698181152E+01   -0.174057483673095703E+00    0.846160173416137695E+01    0.191797339916229248E+02   -0.118770166881434212E+11   -0.459195633965034666E+01    1
   -0.676501035690307617E+01    0.882754743099212646E+01    0.147188019752502441E+02    0.806759119033813477E+01    0.152155160903930664E+00    0.295805931091308594E+01   -0.251631498336791992E+01    0.958281397819519043E+01    0.557786703109741211E+01   -0.342995643615722656E+01    0.860001444816589355E+01    0.202567577362060547E+01   -0.113330750993871193E+11   -0.461195633965034801E+01    1
   -0.815300345420837402E+01    0.730765819549560547E+01    0.189961040019989014E+02    0.780130743980407715E+01    0.755128204822540283E+01    0.842028260231018066E+01   -0.749875307083129883E+00    0.888534605503082275E+01    0.111949563026428223E+01    0.861038446426391602E+01    0.184611320495605469E+01    0.664142370223999023E+01   -0.105895299097510910E+11   -0.463195633965034759E+01    1
    0.919656157493591309E+01    0.317413449287414551E+01    0.112963914871215820E+01    0.571584343910217285E+01    0.417672991752624512E+00    0.948014140129089355E+01    0.918956041336059570E+01    0.783146500587463379E+01    0.151760482788085938E+02   -0.533007740974426270E+01    0.834368765354156494E+01    0.103568661212921143E+02   -0.105295737878404884E+11   -0.465195633965034716E+01    1
   -0.607431650161743164E+01    0.181688785552978516E+01    0.603967905044555664E+01    0.846091508865356445E+01    0.614227116107940674E+01    0.831769227981567383E+01   -0.985874533653259277E+01    0.549288630485534668E+01    0.131438040733337402E+02    0.516976475715637207E+01    0.456779360771179199E+01    0.151262855529785156E+02   -0.990776849945653152E+10   -0.467195633965034407E+01    1
   -0.986891746520996094E+01    0.670135021209716797E-01    0.622316718101501465E+01    0.480450391769409180E+00    0.211025595664978027E+01    0.188625848293304443E+02    0.760217308998107910E+01    0.302449882030487061E+01    0.146252489089965820E+02    0.450789093971252441E+01    0.838753759860992432E+01    0.188563525676727295E+02   -0.960491845457319069E+10   -0.469195633965034364E+01    1
   -0.759672999382019043E+01    0.885325670242309570E+00    0.978004932403564453E-01   -0.288298010826110840E+01    0.807165622711181641E+01    0.170711278915405273E+02    0.800657510757446289E+01    0.437487006187438965E+01    0.188279569149017334E+02    0.613400459289550781E+01    0.126138329505920410E+01    0.989195704460144043E+01   -0.912028853201685143E+10   -0.471195633965034677E+01    1
   -0.935717701911926270E+01    0.939052283763885498E+01    0.113369345664978027E+02    0.983851313591003418E+01    0.462003588676452637E+01    0.183539342880249023E+02   -0.896640419960021973E+01    0.217023253440856934E+01    0.578471660614013672E+01    0.674072980880737305E+01    0.306863069534301758E+01    0.891966938972473145E+01   -0.859173850463951874E+10   -0.473195633965034634E+01    1
   -0.940715074539184570E+01    0.241064429283142090E+01    0.142868351936340332E+02    0.320070862770080566E+01    0.521714031696319580E+01    0.856950640678405762E+01   -0.206926226615905762E+01    0.453801393508911133E+01    0.172349703311920166E+02    0.101420402526855469E+01    0.143425643444061279E+01    0.806290507316589355E+01   -0.838189608224355412E+10   -0.475195633965034325E+01    1
   -0.174128532409667969E+01    0.862026870250701904E+01    0.124977123737335205E+02   -0.327968120574951172E+01    0.606098651885986328E+01    0.288066744804382324E+01   -0.296162486076354980E+01    0.566908359527587891E+01    0.368249893188476562E+01    0.527857422828674316E+01    0.178574860095977783E+01    0.783451199531555176E+01   -0.836334580872929001E+10   -0.477195633965034460E+01    1
   -0.397321343421936035E+01    0.352415025234222412E+01    0.117311346530914307E+02    0.514024615287780762E+01    0.170389473438262939E+01    0.212423086166381836E+01    0.877089500427246094E+00    0.342168748378753662E+01    0.139629077911376953E+02   -0.586401939392089844E+01    0.734094440937042236E+01    0.104916179180145264E+02   -0.828400502364759159E+10   -0.479195633965034506E+01    1
   -0.678788900375366211E+01    0.175219178199768066E+00    0.222351908683776855E+01    0.481985211372375488E+01    0.863931834697723389E+01    0.228707075119018555E+01    0.404651641845703125E+01    0.719905614852905273E+01    0.488710165023803711E+01   -0.691737174987792969E+01    0.415888845920562744E+01    0.340994596481323242E+01   -0.810546652713577557E+10   -0.481195633965034641E+01    1
   -0.534120798110961914E+00    0.681950867176055908E+01    0.118289113044738770E+01   -0.318154454231262207E+01    0.139453947544097900E+01    0.153282737731933594E+02   -0.917012691497802734E+00    0.629720568656921387E+01    0.103593337535858154E+02    0.332845330238342285E+01    0.533440113067626953E+01    0.271314620971679688E+01   -0.809774290804494190E+10   -0.483195633965034776E+01    1
    0.406970977783203125E+00    0.445700824260711670E+01    0.138890135288238525E+02    0.447608947753906250E+01    0.338268935680389404E+01    0.469702959060668945E+01    0.495779514312744141E-01    0.546676754951477051E+01    0.257210731506347656E+00    0.732527256011962891E+01    0.886408627033233643E+01    0.433564424514770508E+01   -0.799579330073568249E+10   -0.485195633965034734E+01    1
    0.923404216766357422E+01    0.192594170570373535E+01    0.100659668445587158E+02   -0.966476202011108398E+01    0.709170699119567871E+00    0.189015817642211914E+02   -0.468327403068542480E+01    0.628069818019866943E+01    0.573957562446594238E+01   -0.525048613548278809E+01    0.774400293827056885E+01    0.199715471267700195E+02   -0.753083474229610538E+10   -0.487195633965034602E+01    1
   -0.789204835891723633E+01    0.799328386783599854E+01    0.190075063705444336E+02    0.998777627944946289E+01    0.347620487213134766E+01    0.398201465606689453E+01    0.520287632942199707E+01    0.111814320087432861E+01    0.188181030750274658E+02   -0.479300379753112793E+01    0.365836203098297119E+01    0.191906845569610596E+02   -0.726696846358534622E+10   -0.489195633965034382E+01    1
    0.731551647186279297E-01    0.717587172985076904E+01    0.134106540679931641E+02   -0.288197755813598633E+01    0.796817600727081299E+01    0.519185185432434082E+01   -0.912795066833496094E+01    0.516203641891479492E+00    0.100929474830627441E+02    0.836775422096252441E+01    0.276374816894531250E-01    0.146300196647644043E+01   -0.708153009766660881E+10   -0.491195633965034428E+01    1
   -0.729701042175292969E+01    0.196917831897735596E+01    0.195544075965881348E+02    0.385864615440368652E+01    0.759096562862396240E+01    0.154792153835296631E+02    0.783911108970642090E+01    0.251967012882232666E+01    0.171096742153167725E+02    0.112671852111816406E+00    0.370200753211975098E+01    0.107072710990905762E+01   -0.704437272960897446E+10   -0.493195633965034563E+01    1
   -0.441229701042175293E+01    0.672290325164794922E+01    0.116626811027526855E+02   -0.177347660064697266E+01    0.516835570335388184E+01    0.560451745986938477E+01   -0.606266140937805176E+01    0.475674271583557129E+01    0.294574499130249023E+01    0.379395484924316406E-01    0.273637413978576660E+01    0.397551059722900391E+01   -0.691045367757905674E+10   -0.495195633965034610E+01    1
    0.961416363716125488E+01    0.463682293891906738E+01    0.147293436527252197E+02    0.841087818145751953E+01    0.404167413711547852E+01    0.285794854164123535E+01    0.805720090866088867E+00    0.447965264320373535E+00    0.190245676040649414E+02    0.726153492927551270E+01    0.693167090415954590E+01    0.148193860054016113E+02   -0.671221200524305058E+10   -0.497195633965034567E+01    1
    0.739861726760864258E+01    0.821684002876281738E+00    0.146291506290435791E+02   -0.478217720985412598E+01    0.985642969608306885E+01    0.183751714229583740E+02   -0.858194231986999512E+01    0.168006837368011475E+01    0.131853175163269043E+02   -0.948091864585876465E+01    0.725732445716857910E+00    0.186148142814636230E+02   -0.664847216643595982E+10   -0.499195633965034435E+01    1
    0.832901477813720703E+01    0.659023642539978027E+01    0.577111721038818359E+01   -0.493748188018798828E+00    0.297919511795043945E+00    0.627510905265808105E+01    0.410031437873840332E+01    0.730200290679931641E+01    0.132220447063446045E+02    0.498888731002807617E+01    0.211636126041412354E+01    0.624763965606689453E+00   -0.644464735070476723E+10   -0.501195633965034304E+01    1
    0.726011395454406738E+01    0.268483161926269531E+01    0.190913677215576172E+02    0.119389772415161133E+01    0.203809618949890137E+01    0.162468910217285156E+01    0.486946105957031250E+00    0.132570981979370117E+01    0.132601976394653320E+02   -0.441950917243957520E+01    0.674573361873626709E+01    0.180933272838592529E+02   -0.633843531769072437E+10   -0.503195633965034617E+01    1
    0.600139617919921875E+01    0.677658796310424805E+01    0.814877986907958984E+01    0.947774767875671387E+01    0.129277467727661133E+01    0.548187375068664551E+01   -0.570096969604492188E+00    0.350825250148773193E+01    0.604799866676330566E+01   -0.729013442993164062E+01    0.363960564136505127E+01    0.775205135345458984E+01   -0.627611998051881695E+10   -0.505195633965034840E+01    1
   -0.710887193679809570E+01    0.547524988651275635E+01    0.827045440673828125E+01    0.503710031509399414E+01    0.611556053161621094E+01    0.164313232898712158E+02   -0.833474278450012207E+01    0.809266209602355957E+01    0.464584827423095703E+00    0.693074941635131836E+01    0.327963888645172119E+01    0.610445976257324219E+01   -0.615187238212429428E+10   -0.507195633965034709E+01    1
   -0.503379106521606445E+01    0.936715245246887207E+01    0.152107810974121094E+02    0.546606063842773438E+01    0.353860855102539062E+00    0.696007728576660156E+01    0.485725760459899902E+01    0.876421928405761719E+00    0.141657793521881104E+02   -0.753532171249389648E+01    0.482303917407989502E+01    0.724846720695495605E+01   -0.614068135004841709E+10   -0.509195633965034755E+01    1
   -0.948298811912536621E+01    0.781519174575805664E+01    0.669438838958740234E+01    0.171562790870666504E+01    0.805526971817016602E-01    0.130106151103973389E+02    0.856010913848876953E+00    0.324309945106506348E+01    0.822866797447204590E+01    0.745384693145751953E+00    0.647934496402740479E+01    0.191341757774353027E+02   -0.611521621755064583E+10   -0.511195633965034979E+01    1
   -0.367876529693603516E+01    0.160954475402832031E+01    0.642651438713073730E+01    0.773017168045043945E+01    0.606338560581207275E+01    0.181492805480957031E+01    0.462662696838378906E+01    0.512637495994567871E+00    0.614558100700378418E+01    0.536939740180969238E+01    0.974649429321289062E+01    0.181873679161071777E+02   -0.597206891272958660E+10   -0.513195633965034936E+01    1
   -0.262736082077026367E+01    0.271832942962646484E+00    0.184671866893768311E+02   -0.165365457534790039E+01    0.359008133411407471E+01    0.108999049663543701E+02   -0.767884850502014160E+01    0.234362185001373291E+01    0.183326435089111328E+02    0.883683800697326660E+01    0.613437771797180176E+01    0.138525533676147461E+02   -0.579196928684830570E+10   -0.515195633965034716E+01    1
   -0.305357456207275391E+01    0.931766569614410400E+01    0.756301164627075195E+01   -0.689421176910400391E+01    0.335870623588562012E+01    0.794755101203918457E+01   -0.823761463165283203E+01    0.954806208610534668E+00    0.240383744239807129E+01   -0.102984905242919922E-01    0.205135107040405273E+01    0.199171352386474609E+02   -0.531824061984903717E+10   -0.517195633965034318E+01    1
   -0.796954035758972168E+01    0.682708621025085449E+00    0.320882439613342285E+01    0.454657077789306641E+01    0.474363863468170166E+01    0.186993849277496338E+02   -0.868270635604858398E+01    0.937073945999145508E+01    0.810456633567810059E+01   -0.200962901115417480E+01    0.241215407848358154E+01    0.159649372100830078E+02   -0.519094836115782642E+10   -0.519195633965034276E+01    1
   -0.689270377159118652E+01    0.158112466335296631E+01    0.592722058296203613E+01    0.729996204376220703E+01    0.382084131240844727E+01    0.138476133346557617E+01    0.463756918907165527E+01    0.626579940319061279E+01    0.868752002716064453E+01   -0.919634819030761719E+01    0.575560033321380615E+01    0.146376919746398926E+02   -0.517525771749022865E+10   -0.521195633965034766E+01    1
   -0.580989003181457520E+01    0.620130896568298340E+01    0.625320434570312500E+01    0.501654267311096191E+01    0.397353172302246094E+01    0.143268108367919922E+01    0.700506806373596191E+01    0.764693617820739746E+00    0.867057919502258301E+01    0.621429800987243652E+01    0.689325809478759766E+01    0.989706635475158691E+01   -0.514910140408592224E+10   -0.523195633965034546E+01    1
    0.647796273231506348E+01    0.750622749328613281E+00    0.881635189056396484E+01   -0.725896358489990234E+01    0.282454729080200195E+01    0.157981669902801514E+02   -0.113346457481384277E+01    0.625788867473602295E+01    0.138237071037292480E+02   -0.138121604919433594E+01    0.903872251510620117E+01    0.212897300720214844E+01   -0.509116222028790855E+10   -0.525195633965034858E+01    1
   -0.606634616851806641E+01    0.777731478214263916E+01    0.284901380538940430E+01   -0.567087173461914062E+01    0.262023806571960449E+00    0.481336116790771484E+00    0.185430049896240234E+00    0.579799652099609375E+01    0.149364256858825684E+02    0.250876545906066895E+01    0.463435232639312744E+01    0.948027491569519043E+01   -0.504833581766696453E+10   -0.527195633965034727E+01    1
   -0.517524003982543945E+01    0.146706819534301758E+01    0.112835764884948730E+02    0.493137598037719727E+01    0.736427307128906250E+01    0.306814074516296387E+01    0.940127015113830566E+01    0.136422574520111084E+01    0.847499847412109375E+01    0.631245255470275879E+01    0.287028253078460693E+01    0.164878261089324951E+02   -0.487967122386325073E+10   -0.529195633965034684E+01    1
   -0.194339752197265625E+00    0.429384946823120117E+01    0.190330040454864502E+02   -0.872101426124572754E+01    0.426204860210418701E+01    0.719116330146789551E+01   -0.848199009895324707E+01    0.343419194221496582E+01    0.932038784027099609E+01    0.361144065856933594E+01    0.322382628917694092E+01    0.198718762397766113E+02   -0.486283327338229275E+10   -0.531195633965034553E+01    1
   -0.725798249244689941E+01    0.758283615112304688E+01    0.117111134529113770E+02   -0.969315767288208008E+01    0.662170171737670898E+01    0.611021518707275391E+01   -0.367316007614135742E+00    0.486064136028289795E+01    0.343925356864929199E+01    0.572164535522460938E+01    0.133500814437866211E+01    0.328851461410522461E+01   -0.482058697060826778E+10   -0.533195633965034510E+01    1
    0.186058998107910156E+01    0.398350059986114502E+01    0.129912245273590088E+02   -0.780811667442321777E+01    0.854495167732238770E+00    0.118106603622436523E+00   -0.122034549713134766E+00    0.723589062690734863E+01    0.260110139846801758E+01   -0.104746341705322266E+01    0.245532214641571045E+01    0.133713400363922119E+02   -0.464919697170241547E+10   -0.535195633965034645E+01    1
    0.866717219352722168E+01    0.265527367591857910E+01    0.137059605121612549E+02   -0.189288973808288574E+01    0.575270175933837891E+01    0.144214951992034912E+02    0.890489578247070312E+01    0.396713137626647949E+01    0.401639938354492188E+01    0.917326807975769043E+01    0.507563650608062744E+01    0.389549016952514648E+01   -0.460848331084774685E+10   -0.537195633965034780E+01    1
    0.642288446426391602E+01    0.519703626632690430E+00    0.152699732780456543E+02   -0.998687028884887695E+01    0.472593307495117188E-01    0.194142520427703857E+02   -0.465256810188293457E+01    0.922642171382904053E+01    0.124401855468750000E+02    0.666109919548034668E+01    0.204739451408386230E+01    0.132464504241943359E+02   -0.459550664223751640E+10   -0.539195633965034649E+01    1
    0.133246064186096191E+01    0.125884115695953369E+01    0.124338269233703613E+02   -0.308586239814758301E+01    0.277787506580352783E+01    0.223678708076477051E+01   -0.249394774436950684E+01    0.405909955501556396E+01    0.727065443992614746E+01    0.593992114067077637E+01    0.662360489368438721E+01    0.532591223716735840E+01   -0.418038534272517967E+10   -0.541195633965034428E+01    1
   -0.379868984222412109E+01    0.437722206115722656E+01    0.173494338989257812E+02   -0.268096923828125000E+01    0.129638493061065674E+01    0.942660570144653320E+01   -0.570170879364013672E+01    0.719866812229156494E+01    0.351051092147827148E+01    0.628558397293090820E+00    0.408742129802703857E+01    0.112383663654327393E+02   -0.407379678694985199E+10   -0.543195633965034563E+01    1
   -0.896493305603447155E+01    0.583564205302006478E+01    0.156990544935223042E+02   -0.447971900856983662E+01    0.309320089877880955E+00    0.534326823818040353E+01   -0.355117878213797677E+01    0.723325213947634005E+01    0.836683490792033413E+00    0.631009712911612297E+01    0.517407829218655912E+01    0.161982965564140855E+02   -0.406856290287442780E+10   -0.545195633965034521E+01    1
    0.986133694648742676E+01    0.372464358806610107E+01    0.766111731529235840E+01    0.504492878913879395E+01    0.105626106262207031E+01    0.149788498878479004E+01   -0.210614919662475586E+01    0.701661169528961182E+01    0.340471506118774414E+01   -0.831006288528442383E+01    0.820588171482086182E+01    0.977259159088134766E+01   -0.404418073977515507E+10   -0.547195633965034389E+01    1
